Unnamed: 0.1,Unnamed: 0,drug_row,drug_col,cell_line_name,split,COSMIC identifier,cid_row,cid_col,merged,ic50_row,ic50_col,css_ri,S_mean,synergy_zip,synergy_loewe,synergy_hsa,synergy_bliss
1185,7056,11-CIS RETINOIC ACID,RUXOLITINIB,L-1236,1.0,1330935,9796370,25126798,11cisretinoicacidruxolitinibl1236,0.7916774262255559,0.06410673802083719,44.755250000000004,26.896250000000002,7.410845181805151,-21.3951497033336,-0.27463240677866496,5.833335840327965
1340,8058,117048-62-1,RUXOLITINIB,L-1236,1.0,1330935,72686,25126798,117048621ruxolitinibl1236,0.0085997287639025,0.128649964780856,73.946,34.236,4.79266308182829,6.84478628084993,8.79429167170479,4.54585667714324
1354,8097,1206101-20-3,RUXOLITINIB,L-1236,1.0,1330935,49831257,25126798,1206101203ruxolitinibl1236,0.987429384703258,0.0700898004767505,76.801,22.489500000000007,-7.6971753408121,-1.28122436575256,4.69159236466622,-6.38388971354274
1356,8103,1214265-56-1,RUXOLITINIB,L-1236,1.0,1330935,44607360,25126798,1214265561ruxolitinibl1236,0.0159123592506733,0.0658724423666157,42.3275,14.054000000000002,-1.70128290656436,-25.7249415286914,-1.07521237673036,-1.51324644537627
2033,8916,122111-05-1,CIS-PLATIN,786-0,1.0,905947,46781465,5460033,122111051cisplatin7860,0.0032600688753573,20.0,67.5595,44.134,-6.81160211003465,0.975158469685076,1.59752548896702,0.527563291907026
2034,8917,122111-05-1,CIS-PLATIN,A498,1.0,905948,46781465,5460033,122111051cisplatina498,0.0037543325847491,3.43062079845776,31.313,18.5375,-10.1532940540051,-4.22558111640812,1.14865204355555,-0.914826858484377
2035,8918,122111-05-1,CIS-PLATIN,A549,1.0,905949,46781465,5460033,122111051cisplatina549,0.0030247402715843,2.85567780075738,59.6155,36.709,0.22355099903907,-9.30801677783788,1.97298043112804,-0.0692363352654359
2036,8919,122111-05-1,CIS-PLATIN,ACHN,1.0,905950,46781465,5460033,122111051cisplatinachn,0.0011070681486749,10.5993164133529,65.3105,31.694500000000005,1.37690975667506,1.12457997876723,4.8311445,2.61433465383143
2037,8920,122111-05-1,CIS-PLATIN,BT-549,1.0,905951,46781465,5460033,122111051cisplatinbt549,0.01,8.22242723056434,34.3545,16.506500000000003,-9.27326489748916,-0.0989667347742877,1.41211560017055,-4.56633134928838
2038,8921,122111-05-1,CIS-PLATIN,CAKI-1,1.0,905963,46781465,5460033,122111051cisplatincaki1,0.001574759443192,20.0,32.941,14.421500000000002,-13.9273402516526,-5.51513378647163,-3.26605412451992,-7.63182755223099
2039,8922,122111-05-1,CIS-PLATIN,CCRF-CEM,1.0,905952,46781465,5460033,122111051cisplatinccrfcem,0.01,2.583593600677,69.8475,39.436,-0.561077159658979,-2.12238644842164,2.00878226683724,-1.50250024333664
2040,8923,122111-05-1,CIS-PLATIN,COLO 205,1.0,905961,46781465,5460033,122111051cisplatincolo205,0.01,20.0,46.412,31.0975,-10.1796586141101,0.827997961815183,2.84878226683723,-3.11700633100734
2041,8924,122111-05-1,CIS-PLATIN,DU-145,1.0,905935,46781465,5460033,122111051cisplatindu145,0.0029970792117228,2.62541568132955,57.8845,32.9135,2.14569402641178,-9.78707742275459,3.8154489335039,3.74349010677922
2042,8925,122111-05-1,CIS-PLATIN,EKVX,1.0,905970,46781465,5460033,122111051cisplatinekvx,0.0001064934713586,20.0,15.6435,11.891,-2.08181751398161,-0.0651923869936796,-0.157776147423983,1.7312051905722
2043,8926,122111-05-1,CIS-PLATIN,HCC-2998,1.0,905971,46781465,5460033,122111051cisplatinhcc2998,0.0037345503954133,1.75455505302049,35.2225,17.907999999999998,-4.73900730295793,-3.38321115893643,1.39409154223917,-4.80298644520352
2044,8927,122111-05-1,CIS-PLATIN,HCT-15,1.0,905937,46781465,5460033,122111051cisplatinhct15,0.01,20.0,59.2225,45.8055,-3.83332883006102,-3.12137660367146,3.92840388888889,-0.624756158583423
2045,8928,122111-05-1,CIS-PLATIN,HCT116,1.0,905936,46781465,5460033,122111051cisplatinhct116,0.01,20.0,89.527,50.401,-0.521869278474901,2.39394328830318,5.36409,-0.380866556363779
2046,8930,122111-05-1,CIS-PLATIN,HOP-62,1.0,905972,46781465,5460033,122111051cisplatinhop62,0.0044628400143892,2.40480712667447,59.778,41.5565,1.40069975815308,-19.6856353112144,0.507424875572487,1.10259813240028
2047,8931,122111-05-1,CIS-PLATIN,HOP-92,1.0,905973,46781465,5460033,122111051cisplatinhop92,0.0016448664348025,20.0,54.8235,32.4135,-4.69514389767783,-0.88597102313222,-0.310139011094032,-3.77172768484444
2048,8932,122111-05-1,CIS-PLATIN,HS 578T,1.0,905957,46781465,5460033,122111051cisplatinhs578t,0.0031368956308336,2.44290168119327,13.141,8.9145,-3.79944076367637,-2.65870983751297,0.900757144444444,0.0930006451811264
2049,8933,122111-05-1,CIS-PLATIN,HT29,1.0,905939,46781465,5460033,122111051cisplatinht29,0.0018538273722482,2.55671569148978,28.3505,8.7595,1.24868794210313,-9.65315262461013,4.1118674,3.41123352048805
2050,8934,122111-05-1,CIS-PLATIN,IGROV1,1.0,905968,46781465,5460033,122111051cisplatinigrov1,0.0055777260929164,20.0,75.7935,48.52499999999999,-4.11531796135996,3.54604335104674,3.71198614057232,-0.832220542306622
2051,8935,122111-05-1,CIS-PLATIN,K-562,1.0,905940,46781465,5460033,122111051cisplatink562,0.0035603575974667,20.0,43.949,30.0535,-2.8632547153486,-0.618403795853099,-0.413586444444445,-1.81132187203575
2052,8936,122111-05-1,CIS-PLATIN,KM12,1.0,905989,46781465,5460033,122111051cisplatinkm12,0.01,20.0,49.594,30.8605,-6.53490464520403,-0.409541268292445,3.18616633333333,-1.23804177634319
2053,8937,122111-05-1,CIS-PLATIN,LOX IMVI,1.0,905974,46781465,5460033,122111051cisplatinloximvi,0.01,3.34185547525136,63.0235,32.584,2.51841910594818,5.071287279407,7.97766911111111,3.09516956919435
2054,8938,122111-05-1,CIS-PLATIN,M14,1.0,905975,46781465,5460033,122111051cisplatinm14,0.0046067145282969,20.0,45.668,30.5855,-4.44534132917644,-1.23264315571981,1.27536226666667,-1.99624601998763
2055,8940,122111-05-1,CIS-PLATIN,MCF7,1.0,905946,46781465,5460033,122111051cisplatinmcf7,0.01,20.0,34.405,23.145,-10.3750907279054,-1.70440313774362,0.981203944444446,-3.93347775900483
2056,8941,122111-05-1,CIS-PLATIN,MDA-MB-231,1.0,905960,46781465,5460033,122111051cisplatinmdamb231,0.0010988225557598,2.55493884563006,19.1375,3.883499999999998,-10.9463322352318,-3.00782184619103,1.83758169890185,-1.05032908621562
2057,8943,122111-05-1,CIS-PLATIN,MDA-MB-468,1.0,908123,46781465,5460033,122111051cisplatinmdamb468,0.001647966760332,3.02691477486415,58.3515,26.2525,-1.64244866832584,3.23003223357499,4.46096966666667,1.16023746230547
2058,8944,122111-05-1,CIS-PLATIN,MOLT-4,1.0,905958,46781465,5460033,122111051cisplatinmolt4,0.01,1.78910482384927,72.2935,33.76649999999999,-3.04621635786452,-2.46097230811281,0.813225555555559,-4.30456469647488
2059,8945,122111-05-1,CIS-PLATIN,NCI-H226,1.0,905941,46781465,5460033,122111051cisplatinncih226,0.000325647185747,20.0,13.0585,8.5,-3.58526372452714,-0.699732916031731,-0.765554022222222,-0.164189539756907
2060,8946,122111-05-1,CIS-PLATIN,NCI-H322M,1.0,905967,46781465,5460033,122111051cisplatinncih322m,0.01,9.84427397123543,2.4155,6.4315,1.4598042011218,-101.931015555556,-1.70463795555556,3.03861550753649
2061,8948,122111-05-1,CIS-PLATIN,NCI-H522,1.0,905944,46781465,5460033,122111051cisplatinncih522,0.0013827895253806,20.0,70.687,40.6695,-7.12388169837272,-1.19093303155584,1.63100211111111,-1.00635610369453
2062,8950,122111-05-1,CIS-PLATIN,NCIH23,1.0,905942,46781465,5460033,122111051cisplatinncih23,0.01,3.66888634180121,75.3185,37.308,-2.57532009663634,-3.90757452229282,-0.176791555555552,-4.15180177211675
2063,8951,122111-05-1,CIS-PLATIN,OVCAR-4,1.0,905990,46781465,5460033,122111051cisplatinovcar4,0.0042977179322555,4.79924092546596,49.5825,35.612,0.40117401684458,-1.2275214150931,1.25085882230037,2.12671720608641
2064,8952,122111-05-1,CIS-PLATIN,OVCAR-5,1.0,905969,46781465,5460033,122111051cisplatinovcar5,0.01,9.53016201015169,65.5915,39.6035,-5.7062505907107,-0.202435498381896,2.06660361550696,-4.06323178152442
2065,8953,122111-05-1,CIS-PLATIN,OVCAR-8,1.0,905991,46781465,5460033,122111051cisplatinovcar8,0.0012984187330376,3.38437637395487,38.493,9.963500000000003,-6.20559553276071,-4.04752919318319,0.21296422396721,-1.95939366883711
2066,8954,122111-05-1,CIS-PLATIN,OVCAR3,1.0,905933,46781465,5460033,122111051cisplatinovcar3,0.002335054719589,3.52250133821626,29.439,13.6345,-2.38866115645921,-11.9099528470999,1.66202971146427,5.32895253085243
2067,8955,122111-05-1,CIS-PLATIN,PC-3,1.0,905934,46781465,5460033,122111051cisplatinpc3,0.0015250419945477,4.35148877825671,23.4175,13.0275,-5.94137410819854,0.715487231738501,0.98985915888889,0.261518762719542
2068,8956,122111-05-1,CIS-PLATIN,RPMI-8226,1.0,905964,46781465,5460033,122111051cisplatinrpmi8226,0.01,3.2932297139475,57.895,28.644000000000005,-0.578395389899494,0.792654862231046,3.48100333333333,-0.974418876025414
2069,8957,122111-05-1,CIS-PLATIN,RXF 393,1.0,905978,46781465,5460033,122111051cisplatinrxf393,0.0003968472791773,2.41421065364922,11.779,-2.003499999999999,-2.40977844602866,-0.179719902876812,0.225606377777776,-1.37449086265321
2070,8958,122111-05-1,CIS-PLATIN,SF-268,1.0,905986,46781465,5460033,122111051cisplatinsf268,0.0043307608056753,4.07705094070161,44.183,22.679,-2.4910800683728,-0.476124592304061,-0.300141399999999,-1.66008380707231
2071,8959,122111-05-1,CIS-PLATIN,SF-295,1.0,905985,46781465,5460033,122111051cisplatinsf295,0.01,2.52082610980964,32.23,13.026999999999996,-1.72018795357721,1.58774413578354,0.404451100109491,-0.903880577584528
2072,8960,122111-05-1,CIS-PLATIN,SF-539,1.0,905984,46781465,5460033,122111051cisplatinsf539,0.0012833975666207,20.0,47.183,19.2095,-2.51182480877139,-4.03180106814457,0.145186446189447,-2.42303484635065
2073,8961,122111-05-1,CIS-PLATIN,SK-MEL-2,1.0,905955,46781465,5460033,122111051cisplatinskmel2,0.01,20.0,88.107,52.742,-3.42744392658635,-2.56243921134981,0.636560044615009,-5.81137839363009
2074,8962,122111-05-1,CIS-PLATIN,SK-MEL-28,1.0,905954,46781465,5460033,122111051cisplatinskmel28,0.0018653171516283,2.27724465261646,31.8665,12.401,-5.64818509001745,-0.299198102275279,1.98433548888889,-1.25432107002408
2075,8963,122111-05-1,CIS-PLATIN,SK-MEL-5,1.0,905956,46781465,5460033,122111051cisplatinskmel5,0.0037008614772945,20.0,75.513,51.385000000000005,-3.23495865207057,1.03675279114437,1.53641222222222,-1.20900034085009
2076,8964,122111-05-1,CIS-PLATIN,SK-OV-3,1.0,905959,46781465,5460033,122111051cisplatinskov3,0.0009959744718901,5.16694261944814,12.3225,8.5565,-5.13314769209482,-0.412608830853205,0.738923051111111,3.35145576588602
2077,8965,122111-05-1,CIS-PLATIN,SN12C,1.0,905979,46781465,5460033,122111051cisplatinsn12c,0.01,20.0,49.5175,28.8885,-10.8346902818871,-0.654044403983317,1.77120488328074,-4.54950390625625
2078,8967,122111-05-1,CIS-PLATIN,SNB-75,1.0,905982,46781465,5460033,122111051cisplatinsnb75,0.01,20.0,32.6045,18.995,-8.69479204834122,-0.0375672492459597,0.191203444444446,-3.53823322052097
2079,8968,122111-05-1,CIS-PLATIN,SR,1.0,905965,46781465,5460033,122111051cisplatinsr,0.01,1.08214846676871,77.252,38.461,-0.247418673060954,0.321944763711095,1.0008750294612,-0.38836780577107
2080,8969,122111-05-1,CIS-PLATIN,SW-620,1.0,905962,46781465,5460033,122111051cisplatinsw620,0.0040085912730458,2.5483102773603,38.8235,21.655500000000004,-11.5283369767285,-5.34323831336571,1.39878226683724,-3.46283992380983
2081,8970,122111-05-1,CIS-PLATIN,T-47D,1.0,905945,46781465,5460033,122111051cisplatint47d,0.01,10.2023137302687,37.514,24.496,-5.28112227102416,0.829450002661087,1.07342710550297,-4.47003341933732
2082,8971,122111-05-1,CIS-PLATIN,TK-10,1.0,905980,46781465,5460033,122111051cisplatintk10,0.0011825016238835,3.44303440994562,23.079,10.012,-11.0318727290861,-4.58987018304661,1.67423177777778,-1.74368537639488
2083,8972,122111-05-1,CIS-PLATIN,U251,1.0,905983,46781465,5460033,122111051cisplatinu251,0.01,2.49017408024018,73.1915,32.078,-2.38896846925664,-1.49084943410617,1.35655844444445,-3.07429549716249
2084,8973,122111-05-1,CIS-PLATIN,UACC-257,1.0,905977,46781465,5460033,122111051cisplatinuacc257,0.01,20.0,36.482,22.36,-10.4999192145907,0.183199270534214,1.14209861111111,-2.53667705680986
2085,8974,122111-05-1,CIS-PLATIN,UACC62,1.0,905976,46781465,5460033,122111051cisplatinuacc62,0.0048995115688206,7.41153640731679,49.23,31.242,-1.95852551335949,1.27094168923657,1.26865280723899,-1.73331130033841
2086,8975,122111-05-1,CIS-PLATIN,UO-31,1.0,905981,46781465,5460033,122111051cisplatinuo31,0.0013367757163806,8.34924378878381,22.799,9.4305,-9.90617184628532,-9.29018481791984,3.04312104729656,-0.009416953517858
2346,9264,122111-05-1,EMCYT (PHARMACIA),786-0,1.0,905947,46781465,54611422,122111051emcytpharmacia7860,0.0051186312886548,45.8644056645396,17.5405,15.0165,-5.71626335898936,-11.1073146518668,0.149560244444445,1.06342229573502
2347,9265,122111-05-1,EMCYT (PHARMACIA),A498,1.0,905948,46781465,54611422,122111051emcytpharmaciaa498,0.001687216949083,51.1442987749114,4.6245,-4.0135,-7.88766057771143,-20.7155597543398,-3.55145285674612,-4.16600845601104
2348,9266,122111-05-1,EMCYT (PHARMACIA),A549,1.0,905949,46781465,54611422,122111051emcytpharmaciaa549,0.0038858586862228,18.4526290254117,26.8185,16.4355,-5.13814250192806,-34.3392147626835,-6.90937125069241,-7.25292457083467
2349,9267,122111-05-1,EMCYT (PHARMACIA),ACHN,1.0,905950,46781465,54611422,122111051emcytpharmaciaachn,0.0012638883275456,3.14391178497772,40.8715,21.288999999999994,-0.971938852777192,-22.0378311932213,-0.347966242922111,-0.520343782810877
2350,9268,122111-05-1,EMCYT (PHARMACIA),BT-549,1.0,905951,46781465,54611422,122111051emcytpharmaciabt549,0.0018856653821267,25.6601251600461,20.9295,10.6695,-1.34830171489092,-13.8058833528862,0.0698312848551654,-0.315097225990273
2351,9269,122111-05-1,EMCYT (PHARMACIA),CAKI-1,1.0,905963,46781465,54611422,122111051emcytpharmaciacaki1,0.0015531636310866,49.5201981755692,5.1205,-3.874500000000001,-8.25590402713373,-32.6419524709832,-4.58714141473858,-3.25964635329116
2352,9270,122111-05-1,EMCYT (PHARMACIA),CCRF-CEM,1.0,905952,46781465,54611422,122111051emcytpharmaciaccrfcem,0.0051592278943325,29.0685423058515,30.872,23.122,-9.70009242077189,-13.278472917017,-4.75031028888889,-7.28726415198921
2353,9271,122111-05-1,EMCYT (PHARMACIA),COLO 205,1.0,905961,46781465,54611422,122111051emcytpharmaciacolo205,0.0055135736426604,17.8319560345048,18.922,6.385,-4.8343437801464,-21.0574254378824,-13.2324583038721,-10.199962616303
2354,9272,122111-05-1,EMCYT (PHARMACIA),DU-145,1.0,905935,46781465,54611422,122111051emcytpharmaciadu145,0.0050423267516505,45.5505277784071,46.4355,40.6845,-5.32059110013387,-39.9790096658657,-4.61599434646713,-3.84182877657604
2355,9273,122111-05-1,EMCYT (PHARMACIA),EKVX,1.0,905970,46781465,54611422,122111051emcytpharmaciaekvx,0.0049870939091232,25.0673925677208,4.667,8.969999999999999,1.92495201722175,-1.28383710884528,0.489500266666667,8.36258475857544
2356,9274,122111-05-1,EMCYT (PHARMACIA),HCC-2998,1.0,905971,46781465,54611422,122111051emcytpharmaciahcc2998,0.0051108633342877,100.0,39.318,37.2355,5.90791151874687,-26.9908093104141,3.80169355555556,9.95720619367524
2357,9275,122111-05-1,EMCYT (PHARMACIA),HCT-15,1.0,905937,46781465,54611422,122111051emcytpharmaciahct15,0.0018852278331377,46.4599969098187,27.741,17.631,-3.27627252618351,-15.5366207070464,-14.1832395611637,-10.0696639326022
2358,9276,122111-05-1,EMCYT (PHARMACIA),HCT116,1.0,905936,46781465,54611422,122111051emcytpharmaciahct116,0.01,12.544151375528,55.7525,25.272,-10.507160333541,-26.2322846443144,-7.82464052332038,-12.2132541090521
2359,9278,122111-05-1,EMCYT (PHARMACIA),HOP-62,1.0,905972,46781465,54611422,122111051emcytpharmaciahop62,0.005657468041796,39.7106164945599,55.0995,43.455,-4.14883868962853,-38.2129145499889,-6.89904139687287,-7.39621255810751
2360,9279,122111-05-1,EMCYT (PHARMACIA),HOP-92,1.0,905973,46781465,54611422,122111051emcytpharmaciahop92,0.0014504484179541,0.0002080464655414,2.4865,0.5155000000000001,-2.75734331201548,-17.8904455427436,-1.73361203333333,1.21750374943353
2361,9280,122111-05-1,EMCYT (PHARMACIA),HS 578T,1.0,905957,46781465,54611422,122111051emcytpharmaciahs578t,0.0037630412167274,46.1952979566083,11.26,4.7005,-6.29720962824322,-17.313414331533,-5.34570806353954,-6.72653076773565
2362,9281,122111-05-1,EMCYT (PHARMACIA),HT29,1.0,905939,46781465,54611422,122111051emcytpharmaciaht29,0.004925475748274,18.5293843953492,28.2655,10.48,-12.1122994246092,-12.5695484206754,-6.85879511671925,-10.8356049126572
2363,9282,122111-05-1,EMCYT (PHARMACIA),IGROV1,1.0,905968,46781465,54611422,122111051emcytpharmaciaigrov1,0.0032805423089625,42.5782133405818,11.6365,7.3325,-6.87866916291879,-16.1169188724168,-8.64914117769962,-7.02126990195098
2364,9283,122111-05-1,EMCYT (PHARMACIA),K-562,1.0,905940,46781465,54611422,122111051emcytpharmaciak562,1.19326073712678e-08,100.0,26.4225,5.674499999999998,-5.51799120586536,0.963139976189724,0.337536666666668,-7.30433512494573
2365,9284,122111-05-1,EMCYT (PHARMACIA),KM12,1.0,905989,46781465,54611422,122111051emcytpharmaciakm12,0.01,16.5897860448027,28.494,15.2465,-11.9269084921421,-64.2855251883964,-6.55237473020621,-10.3262659944108
2366,9285,122111-05-1,EMCYT (PHARMACIA),LOX IMVI,1.0,905974,46781465,54611422,122111051emcytpharmacialoximvi,0.007141989016364,13.2094891366249,8.4445,3.861,-4.07712819723904,-17.5438379281544,-4.3937721242449,-2.04952607843425
2367,9286,122111-05-1,EMCYT (PHARMACIA),M14,1.0,905975,46781465,54611422,122111051emcytpharmaciam14,0.01,100.0,26.2475,21.5145,-11.4242450479158,-19.1235833764019,-9.22154990202268,-9.55284604210219
2368,9288,122111-05-1,EMCYT (PHARMACIA),MCF7,1.0,905946,46781465,54611422,122111051emcytpharmaciamcf7,0.01,78.5774027287883,23.403,19.773,-7.15966001869078,-92.7054578888889,-10.4391072222222,-6.19424168085536
2369,9289,122111-05-1,EMCYT (PHARMACIA),MDA-MB-231,1.0,905960,46781465,54611422,122111051emcytpharmaciamdamb231,0.01,42.6220108752867,20.553,13.2495,-5.36073841035345,-33.0136991837656,2.66540304757156,0.863656469947309
2370,9291,122111-05-1,EMCYT (PHARMACIA),MDA-MB-468,1.0,908123,46781465,54611422,122111051emcytpharmaciamdamb468,0.0048251868622744,48.367350527149,36.541,32.6995,-5.76665572275352,-14.3248755861761,-2.80049856896436,-2.32289136499912
2371,9292,122111-05-1,EMCYT (PHARMACIA),MOLT-4,1.0,905958,46781465,54611422,122111051emcytpharmaciamolt4,0.0080249920572776,100.0,52.7505,30.994000000000003,-5.68306106620548,-12.5057871122361,-4.94685466666667,-8.32061649298891
